transactions_101-004-39183559-001 10
TICKET;TRANSACTION DATE;TRANSACTION TYPE;DETAILS;INSTRUMENT;PRICE;UNITS;DIRECTION;SPREAD COST;STOP LOSS;GUARANTEED STOP LOSS;TAKE PROFIT;TRAILING STOP;FINANCING;COMMISSION;GSL FEE;GSL PREMIUM;CONVERSION RATE;PL;AMOUNT;BALANCE
1070;2026-06-04 20:00:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;26.00;Sell;;;;;;;;;;;;;
1071;2026-06-04 20:00:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4459.93000;26.00;Sell;5.5114;;;;;0.00000;0.0000;0.0000;;;0.00000;;100603.08
1072;2026-06-04 20:01:37 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;25.00;Sell;;;;;;;;;;;;;
1073;2026-06-04 20:01:37 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4461.34000;25.00;Sell;4.0904;;;;;0.00000;0.0000;0.0000;;;0.00000;;100603.08
1074;2026-06-04 20:02:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Sell;;;;;;;;;;;;;
1075;2026-06-04 20:02:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4462.92000;22.00;Sell;3.8448;;;;;0.00000;0.0000;0.0000;;;0.00000;;100603.08
1076;2026-06-04 21:18:43 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;73.00;Buy;;;;;;;;;;;;;
1077;2026-06-04 21:18:43 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4468.77000;73.00;Buy;21.1487;;;;;0.00000;0.0000;0.0000;;0.7503;-408.36350;;100194.72
1078;2026-06-04 21:30:08 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1079;2026-06-04 21:30:08 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4462.81000;15.00;Sell;3.2309;;;;;0.00000;0.0000;0.0000;;;0.00000;;100194.72
1080;2026-06-04 21:34:39 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1081;2026-06-04 21:34:39 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4465.65000;15.00;Sell;4.0669;;;;;0.00000;0.0000;0.0000;;;0.00000;;100194.72
1082;2026-06-04 21:46:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1083;2026-06-04 21:46:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4468.20000;18.00;Sell;3.4765;;;;;0.00000;0.0000;0.0000;;;0.00000;;100194.72
1084;2026-06-05 00:31:21 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;48.00;Buy;;;;;;;;;;;;;
1085;2026-06-05 00:31:21 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4452.19000;48.00;Buy;11.0685;;;;;0.00000;0.0000;0.0000;;0.7364;478.20990;;100672.93
1086;2026-06-05 02:53:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1087;2026-06-05 02:53:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4361.01000;7.00;Sell;1.5951;;;;;0.00000;0.0000;0.0000;;;0.00000;;100672.93
1088;2026-06-05 02:55:21 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1089;2026-06-05 02:55:21 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4364.84000;7.00;Sell;1.8048;;;;;0.00000;0.0000;0.0000;;;0.00000;;100672.93
1090;2026-06-05 02:57:57 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1091;2026-06-05 02:57:57 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4368.34000;7.00;Sell;1.6211;;;;;0.00000;0.0000;0.0000;;;0.00000;;100672.93
1092;2026-06-05 03:17:03 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;21.00;Buy;;;;;;;;;;;;;
1093;2026-06-05 03:17:03 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4351.28000;21.00;Buy;5.9664;;;;;0.00000;0.0000;0.0000;;0.7402;209.06270;;100881.99
1094;2026-06-05 04:28:40 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1095;2026-06-05 04:28:40 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4332.04000;9.00;Sell;1.8538;;;;;0.00000;0.0000;0.0000;;;0.00000;;100881.99
1096;2026-06-05 04:50:05 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1097;2026-06-05 04:50:05 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4334.55000;11.00;Sell;2.8021;;;;;0.00000;0.0000;0.0000;;;0.00000;;100881.99
1098;2026-06-05 04:54:14 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1099;2026-06-05 04:54:14 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4337.55000;12.00;Sell;2.5618;;;;;0.00000;0.0000;0.0000;;;0.00000;;100881.99
1100;2026-06-05 06:14:56 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;32.00;Buy;;;;;;;;;;;;;
1101;2026-06-05 06:14:56 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4323.59000;32.00;Buy;9.3583;;;;;0.00000;0.0000;0.0000;;0.7424;270.31950;;101152.31
1102;2026-06-05 06:56:13 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1103;2026-06-05 06:56:13 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4320.67000;13.00;Sell;2.2415;;;;;0.00000;0.0000;0.0000;;;0.00000;;101152.31
1104;2026-06-05 06:56:48 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1105;2026-06-05 06:56:48 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4322.72000;13.00;Sell;2.4359;;;;;0.00000;0.0000;0.0000;;;0.00000;;101152.31
1106;2026-06-05 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;6.61240;;;;;;;101158.92
;2026-06-05 09:00:00 -12;DAILY_FINANCING;Trade ID: 1103;XAU/USD;;;;;;;;;3.30620;;;;;;;
;2026-06-05 09:00:00 -12;DAILY_FINANCING;Trade ID: 1105;XAU/USD;;;;;;;;;3.30620;;;;;;;
1107;2026-06-06 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;0.00000;;;;;;;101158.92
;2026-06-06 09:00:00 -12;DAILY_FINANCING;Trade ID: 1103;XAU/USD;;;;;;;;;0.00000;;;;;;;
;2026-06-06 09:00:00 -12;DAILY_FINANCING;Trade ID: 1105;XAU/USD;;;;;;;;;0.00000;;;;;;;
1108;2026-06-07 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;0.00000;;;;;;;101158.92
;2026-06-07 09:00:00 -12;DAILY_FINANCING;Trade ID: 1103;XAU/USD;;;;;;;;;0.00000;;;;;;;
;2026-06-07 09:00:00 -12;DAILY_FINANCING;Trade ID: 1105;XAU/USD;;;;;;;;;0.00000;;;;;;;
1109;2026-06-07 17:06:54 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;26.00;Buy;;;;;;;;;;;;;
1110;2026-06-07 17:06:54 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4311.18000;26.00;Buy;7.0150;;;;;0.00000;0.0000;0.0000;;0.7420;202.84510;;101361.77
1111;2026-06-07 17:10:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1112;2026-06-07 17:10:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4310.69000;15.00;Sell;4.2155;;;;;0.00000;0.0000;0.0000;;;0.00000;;101361.77
1113;2026-06-07 17:29:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1114;2026-06-07 17:29:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4313.13000;13.00;Sell;2.7764;;;;;0.00000;0.0000;0.0000;;;0.00000;;101361.77
1115;2026-06-07 17:34:06 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;28.00;Buy;;;;;;;;;;;;;
1116;2026-06-07 17:34:06 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4301.32000;28.00;Buy;4.1978;;;;;0.00000;0.0000;0.0000;;0.7421;218.24040;;101580.01
1117;2026-06-07 18:33:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1118;2026-06-07 18:33:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4301.86000;10.00;Sell;2.3261;;;;;0.00000;0.0000;0.0000;;;0.00000;;101580.01
1119;2026-06-07 19:13:59 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1120;2026-06-07 19:13:59 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4307.83000;10.00;Sell;3.0739;;;;;0.00000;0.0000;0.0000;;;0.00000;;101580.01
1121;2026-06-07 19:24:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1122;2026-06-07 19:24:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4311.20000;9.00;Sell;2.3271;;;;;0.00000;0.0000;0.0000;;;0.00000;;101580.01
1123;2026-06-07 19:52:10 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;29.00;Buy;;;;;;;;;;;;;
1124;2026-06-07 19:52:10 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4297.18000;29.00;Buy;3.9144;;;;;0.00000;0.0000;0.0000;;0.7424;207.48800;;101787.50
1125;2026-06-07 20:11:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1126;2026-06-07 20:11:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4294.80000;10.00;Sell;2.1379;;;;;0.00000;0.0000;0.0000;;;0.00000;;101787.50
1127;2026-06-07 21:47:58 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1128;2026-06-07 21:47:58 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4298.79000;7.00;Sell;1.6029;;;;;0.00000;0.0000;0.0000;;;0.00000;;101787.50
1129;2026-06-07 22:34:15 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1130;2026-06-07 22:34:15 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4302.44000;15.00;Sell;4.4984;;;;;0.00000;0.0000;0.0000;;;0.00000;;101787.50
1131;2026-06-07 23:15:15 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;32.00;Buy;;;;;;;;;;;;;
1132;2026-06-07 23:15:15 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4317.78000;32.00;Buy;11.9772;;;;;0.00000;0.0000;0.0000;;0.7561;-448.21270;;101339.28
1133;2026-06-08 00:14:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1134;2026-06-08 00:14:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4323.62000;8.00;Sell;1.3472;;;;;0.00000;0.0000;0.0000;;;0.00000;;101339.28
1135;2026-06-08 00:20:41 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1136;2026-06-08 00:20:41 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4326.00000;10.00;Sell;2.9190;;;;;0.00000;0.0000;0.0000;;;0.00000;;101339.28
1137;2026-06-08 00:22:50 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1138;2026-06-08 00:22:50 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4329.08000;11.00;Sell;2.3881;;;;;0.00000;0.0000;0.0000;;;0.00000;;101339.28
1139;2026-06-08 02:25:23 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;29.00;Buy;;;;;;;;;;;;;
1140;2026-06-08 02:25:23 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4316.50000;29.00;Buy;9.7831;;;;;0.00000;0.0000;0.0000;;0.7422;215.47860;;101554.76
1141;2026-06-08 02:26:23 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1142;2026-06-08 02:26:23 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4321.88000;11.00;Sell;3.3388;;;;;0.00000;0.0000;0.0000;;;0.00000;;101554.76
1143;2026-06-08 02:46:14 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1144;2026-06-08 02:46:14 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4324.84000;9.00;Sell;1.7537;;;;;0.00000;0.0000;0.0000;;;0.00000;;101554.76
1145;2026-06-08 02:58:52 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1146;2026-06-08 02:58:52 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4327.61000;10.00;Sell;2.6230;;;;;0.00000;0.0000;0.0000;;;0.00000;;101554.76
1147;2026-06-08 03:54:47 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;30.00;Buy;;;;;;;;;;;;;
1148;2026-06-08 03:54:47 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4343.27000;30.00;Buy;5.9560;;;;;0.00000;0.0000;0.0000;;0.7567;-422.04210;;101132.72
1149;2026-06-08 04:52:17 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1150;2026-06-08 04:52:17 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4340.51000;18.00;Sell;3.3720;;;;;0.00000;0.0000;0.0000;;;0.00000;;101132.72
1151;2026-06-08 05:00:31 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Sell;;;;;;;;;;;;;
1152;2026-06-08 05:00:31 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4341.86000;19.00;Sell;5.2679;;;;;0.00000;0.0000;0.0000;;;0.00000;;101132.72
1153;2026-06-08 05:35:59 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;37.00;Buy;;;;;;;;;;;;;
1154;2026-06-08 05:35:59 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4333.00000;37.00;Buy;9.9843;;;;;0.00000;0.0000;0.0000;;0.7421;225.23410;;101357.95
1155;2026-06-08 05:45:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1156;2026-06-08 05:45:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4334.85000;17.00;Sell;3.3757;;;;;0.00000;0.0000;0.0000;;;0.00000;;101357.95
1157;2026-06-08 05:47:09 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Sell;;;;;;;;;;;;;
1158;2026-06-08 05:47:09 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4336.22000;19.00;Sell;4.1996;;;;;0.00000;0.0000;0.0000;;;0.00000;;101357.95
1159;2026-06-08 05:51:12 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;24.00;Sell;;;;;;;;;;;;;
1160;2026-06-08 05:51:12 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4337.06000;24.00;Sell;5.3048;;;;;0.00000;0.0000;0.0000;;;0.00000;;101357.95
1161;2026-06-08 06:06:51 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;60.00;Buy;;;;;;;;;;;;;
1162;2026-06-08 06:06:51 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4345.39000;60.00;Buy;14.3817;;;;;0.00000;0.0000;0.0000;;0.7565;-418.61640;;100939.34
1163;2026-06-08 07:04:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Sell;;;;;;;;;;;;;
1164;2026-06-08 07:04:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4337.18000;22.00;Sell;4.9460;;;;;0.00000;0.0000;0.0000;;;0.00000;;100939.34
1165;2026-06-08 07:56:31 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;22.00;Buy;;;;;;;;;;;;;
1166;2026-06-08 07:56:31 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4324.63000;22.00;Buy;4.3705;;;;;0.00000;0.0000;0.0000;;0.7422;204.90870;;101144.25
1167;2026-06-08 17:13:05 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1168;2026-06-08 17:13:05 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4331.59000;16.00;Sell;3.0547;;;;;0.00000;0.0000;0.0000;;;0.00000;;101144.25
1169;2026-06-08 17:19:23 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Sell;;;;;;;;;;;;;
1170;2026-06-08 17:19:23 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4334.11000;19.00;Sell;5.1205;;;;;0.00000;0.0000;0.0000;;;0.00000;;101144.25
1171;2026-06-08 17:31:51 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1172;2026-06-08 17:31:51 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4335.52000;18.00;Sell;4.7826;;;;;0.00000;0.0000;0.0000;;;0.00000;;101144.25
1173;2026-06-08 17:40:36 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;53.00;Buy;;;;;;;;;;;;;
1174;2026-06-08 17:40:36 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4343.98000;53.00;Buy;9.5186;;;;;0.00000;0.0000;0.0000;;0.7558;-406.66050;;100737.59
1175;2026-06-08 18:14:22 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1176;2026-06-08 18:14:22 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4341.57000;14.00;Sell;3.2985;;;;;0.00000;0.0000;0.0000;;;0.00000;;100737.59
1177;2026-06-08 18:22:17 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1178;2026-06-08 18:22:17 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4343.83000;18.00;Sell;4.2395;;;;;0.00000;0.0000;0.0000;;;0.00000;;100737.59
1179;2026-06-08 18:23:30 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1180;2026-06-08 18:23:30 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4345.17000;18.00;Sell;5.2491;;;;;0.00000;0.0000;0.0000;;;0.00000;;100737.59
1181;2026-06-08 18:30:24 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;50.00;Buy;;;;;;;;;;;;;
1182;2026-06-08 18:30:24 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4338.39000;50.00;Buy;13.4636;;;;;0.00000;0.0000;0.0000;;0.7405;195.84660;;100933.43
1183;2026-06-08 18:37:18 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1184;2026-06-08 18:37:18 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4337.27000;13.00;Sell;3.1122;;;;;0.00000;0.0000;0.0000;;;0.00000;;100933.43
1185;2026-06-08 18:49:28 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1186;2026-06-08 18:49:28 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4339.36000;15.00;Sell;3.3111;;;;;0.00000;0.0000;0.0000;;;0.00000;;100933.43
1187;2026-06-08 19:14:39 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;28.00;Buy;;;;;;;;;;;;;
1188;2026-06-08 19:14:39 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4328.62000;28.00;Buy;6.9158;;;;;0.00000;0.0000;0.0000;;0.7410;202.69330;;101136.13
1189;2026-06-08 19:24:31 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1190;2026-06-08 19:24:31 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4329.78000;13.00;Sell;3.4528;;;;;0.00000;0.0000;0.0000;;;0.00000;;101136.13
1191;2026-06-08 19:29:25 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1192;2026-06-08 19:29:25 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4331.55000;15.00;Sell;3.8717;;;;;0.00000;0.0000;0.0000;;;0.00000;;101136.13
1193;2026-06-08 20:12:44 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1194;2026-06-08 20:12:44 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4334.53000;15.00;Sell;4.0929;;;;;0.00000;0.0000;0.0000;;;0.00000;;101136.13
1195;2026-06-09 01:00:34 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;43.00;Buy;;;;;;;;;;;;;
1196;2026-06-09 01:00:34 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4344.83000;43.00;Buy;8.8204;;;;;0.00000;0.0000;0.0000;;0.7534;-413.86460;;100722.26
1197;2026-06-09 01:05:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1198;2026-06-09 01:05:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4338.98000;13.00;Sell;2.7645;;;;;0.00000;0.0000;0.0000;;;0.00000;;100722.26
1199;2026-06-09 01:05:44 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1200;2026-06-09 01:05:44 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4341.25000;13.00;Sell;3.7339;;;;;0.00000;0.0000;0.0000;;;0.00000;;100722.26
1201;2026-06-09 01:09:12 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1202;2026-06-09 01:09:12 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4343.76000;11.00;Sell;2.7488;;;;;0.00000;0.0000;0.0000;;;0.00000;;100722.26
1203;2026-06-09 01:21:22 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;37.00;Buy;;;;;;;;;;;;;
1204;2026-06-09 01:21:22 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4333.61000;37.00;Buy;8.5575;;;;;0.00000;0.0000;0.0000;;0.7386;207.38770;;100929.65
1205;2026-06-09 01:55:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;5.00;Sell;;;;;;;;;;;;;
1206;2026-06-09 01:55:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4333.59000;5.00;Sell;1.1382;;;;;0.00000;0.0000;0.0000;;;0.00000;;100929.65
1207;2026-06-09 03:29:12 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;5.00;Buy;;;;;;;;;;;;;
1208;2026-06-09 03:29:12 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4278.96000;5.00;Buy;1.2326;;;;;0.00000;0.0000;0.0000;;0.7395;202.00380;;101131.65
1209;2026-06-09 03:53:19 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1210;2026-06-09 03:53:19 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4280.98000;7.00;Sell;1.6734;;;;;0.00000;0.0000;0.0000;;;0.00000;;101131.65
1211;2026-06-09 04:39:47 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;7.00;Buy;;;;;;;;;;;;;
1212;2026-06-09 04:39:47 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4240.84000;7.00;Buy;2.3835;;;;;0.00000;0.0000;0.0000;;0.7409;208.16840;;101339.82
1213;2026-06-09 04:47:58 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;4.00;Sell;;;;;;;;;;;;;
1214;2026-06-09 04:47:58 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4253.33000;4.00;Sell;0.8976;;;;;0.00000;0.0000;0.0000;;;0.00000;;101339.82
1215;2026-06-09 05:01:26 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;6.00;Sell;;;;;;;;;;;;;
1216;2026-06-09 05:01:26 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4257.19000;6.00;Sell;1.2787;;;;;0.00000;0.0000;0.0000;;;0.00000;;101339.82
1217;2026-06-09 05:03:12 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Sell;;;;;;;;;;;;;
1218;2026-06-09 05:03:12 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4260.50000;7.00;Sell;1.7530;;;;;0.00000;0.0000;0.0000;;;0.00000;;101339.82
1219;2026-06-09 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;4.18430;;;;;;;101344.01
;2026-06-09 09:00:00 -12;DAILY_FINANCING;Trade ID: 1214;XAU/USD;;;;;;;;;0.98450;;;;;;;
;2026-06-09 09:00:00 -12;DAILY_FINANCING;Trade ID: 1216;XAU/USD;;;;;;;;;1.47680;;;;;;;
;2026-06-09 09:00:00 -12;DAILY_FINANCING;Trade ID: 1218;XAU/USD;;;;;;;;;1.72300;;;;;;;
1220;2026-06-09 17:00:25 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;17.00;Buy;;;;;;;;;;;;;
1221;2026-06-09 17:00:25 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4174.48000;17.00;Buy;2.6678;;;;;0.00000;0.0000;0.0000;;0.7398;1045.92490;;102389.93
1222;2026-06-09 17:02:58 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;25.00;Sell;;;;;;;;;;;;;
1223;2026-06-09 17:02:58 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4175.57000;25.00;Sell;4.8570;;;;;0.00000;0.0000;0.0000;;;0.00000;;102389.93
1224;2026-06-09 17:06:34 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;21.00;Sell;;;;;;;;;;;;;
1225;2026-06-09 17:06:34 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4176.88000;21.00;Sell;2.9809;;;;;0.00000;0.0000;0.0000;;;0.00000;;102389.93
